hostel_id,distance_to_center_km,rating,num_reviews,beds_in_room,breakfast_included,wifi,laundry,weekend,occupancy_rate,latitude,longitude,distance_to_transport_hub_km,distance_to_popular_places,neighbourhood_popularity_score,walkability_score,noise_level_index,sentiment_score,review_keywords_count,recent_sentiment_trend,days_until_checkin,surge_pricing_flag,competitor_average_price,competitor_availability,price_last_week,month,holiday_or_festival,special_event_flag,seasonal_index,hostel_age_years,kitchen_access,air_conditioning,locker_available,security_24h,female_only_dorm_available,common_area_count,room_area_sqft,demand_index,rating_reviews_interaction,distance_season_interaction,price_occupancy_ratio,room_density,amenities_score,location_quality,popularity_index,value_score,weekend_premium,sentiment_quality,booking_urgency,last_minute_multiplier,city_encoded,cluster_label
1162,0.92,9.7,1162,4,0,1,1,0,0.69,30.08485719561225,78.34760471953155,2.67,0.6,4.9,98.0,7.2,0.32,24,-0.23,66,0,530.4,0.86,1097.9,8,0,1,1.2,23,1,0,1,1,0,2,212,0.7832581290645322,68.46995407943103,2.7600000000000002,0.359375,0.018867924528301886,5,7.157,6.846995407943103,0.20833333333333334,0.0,3.1039999999999996,0,0.11080315836233387,12,3
1163,0.14,8.1,1632,8,1,1,1,1,0.81,13.026650252876816,80.3286389025474,2.61,2.66,8.7,53.0,7.3,0.1,18,-0.09,4,1,485.93,0.77,1103.47,7,0,0,1.2,5,0,0,0,1,1,5,198,0.8302816408204102,59.92521015306077,0.42000000000000004,0.7105263157894737,0.04040404040404041,4,6.797,5.992521015306076,0.6666666666666666,0.81,0.81,1,0.8751733190429475,2,1
1164,2.51,6.5,851,8,0,1,1,1,0.45,27.17819047934737,77.94687527987857,0.02,1.0,8.7,52.0,5.8,0.96,18,-0.19,8,1,1403.38,0.62,1067.79,10,0,0,0.9,1,0,1,1,1,0,3,143,0.5601425712856428,43.85931242439055,7.529999999999999,0.12820512820512822,0.055944055944055944,5,6.465,4.385931242439055,2.5,0.45,6.24,0,0.7659283383646487,0,4
1165,1.0,9.4,1459,6,0,0,0,1,0.51,17.29291911435982,78.533376791873,0.5,0.29,6.5,93.0,9.6,0.17,49,0.12,87,0,618.07,0.9,1200.31,6,0,0,1.1,5,0,1,1,0,0,3,346,0.7319729864932466,68.49020211820239,3.0,0.255,0.017341040462427744,2,7.28,6.849020211820239,0.3333333333333333,0.51,1.598,0,0.05502322005640723,5,3
1166,5.22,6.3,957,12,1,1,1,0,0.64,28.78505396028439,77.10287860503203,1.35,0.12,7.1,98.0,8.9,0.58,39,0.22,4,0,595.6,0.29,1261.27,4,0,0,0.9,13,1,1,1,1,1,1,304,0.6407478739369684,43.24854100121642,15.66,0.10289389067524117,0.039473684210526314,7,6.269,4.324854100121642,0.5,0.0,3.6539999999999995,1,0.8751733190429475,3,4
1167,0.23,9.4,674,4,0,1,1,0,0.7,32.30331005023889,77.23789336157722,1.09,1.8,8.8,82.0,9.6,-0.04,23,0.05,26,0,499.35,0.84,378.22,5,0,1,1.0,26,1,1,1,1,0,2,133,0.7294337168584293,61.23829929420179,0.6900000000000001,0.5691056910569106,0.03007518796992481,6,7.582,6.123829929420179,0.2222222222222222,0.0,-0.376,0,0.4203503845086819,9,1
1168,0.77,9.8,1727,4,0,0,0,0,0.98,24.630564104138852,73.71140311010446,5.02,3.01,5.2,47.0,4.5,0.79,24,-0.05,83,0,932.94,0.34,842.36,10,0,0,0.9,13,1,0,0,0,1,4,83,0.9287863931965983,73.05625550376722,1.54,0.5536723163841808,0.04819277108433735,1,5.767,7.305625550376722,0.07142857142857142,0.0,7.742000000000001,0,0.06287122660066728,13,3
1169,3.93,8.7,1158,8,1,1,1,0,0.98,27.198665343088493,77.93369163282166,0.89,2.47,3.4,69.0,8.9,0.45,46,0.3,46,0,1112.4,0.58,463.86,8,0,0,1.2,32,1,1,1,1,1,1,383,0.8688579289644822,61.38122173705583,11.790000000000001,0.19878296146044624,0.020887728459530026,7,5.0920000000000005,6.138122173705583,0.21212121212121213,0.0,3.9149999999999996,0,0.21581508339868974,0,3
1170,2.74,8.9,76,6,0,1,1,0,0.91,25.333566846734072,82.98788188933784,5.53,1.6,6.4,89.0,7.9,0.98,48,-0.29,61,1,1111.39,0.45,689.47,3,1,0,0.8,29,1,1,1,0,0,1,134,0.7386038019009504,38.65986825449779,8.22,0.24331550802139038,0.04477611940298507,5,6.285,3.8659868254497787,0.16666666666666666,0.0,8.722,0,0.13089846490974433,14,1
1171,0.2,7.3,15,6,0,1,1,0,0.59,17.484345642815896,78.48512679847947,1.23,0.23,9.4,74.0,4.1,0.31,27,-0.12,44,1,613.26,0.45,1029.52,11,1,1,0.8,18,0,0,1,0,0,4,112,0.4865007503751876,20.239897672350402,0.2,0.49166666666666664,0.05357142857142857,3,8.007,2.02398976723504,0.15789473684210525,0.0,2.263,0,0.23069318225496285,5,4
1172,6.29,9.6,646,4,0,1,1,0,0.98,12.927199486803987,77.59818434672829,6.67,0.15,8.5,48.0,2.0,0.03,38,-0.13,65,0,413.74,0.71,961.82,12,0,0,0.9,2,0,0,1,1,1,4,208,0.814632316158079,62.134524427208646,12.58,0.13443072702331962,0.019230769230769232,4,4.886,6.213452442720865,1.3333333333333333,0.0,0.288,0,0.11455884399268773,1,1
1173,6.29,8.0,323,8,0,1,0,0,0.81,13.138636873073116,80.34648049072918,2.67,0.63,5.6,50.0,7.1,0.22,5,-0.09,22,0,672.25,0.38,441.42,3,0,0,0.8,27,1,1,1,1,1,5,292,0.6963161580790396,46.24594812633863,18.87,0.11111111111111112,0.0273972602739726,5,4.255999999999999,4.624594812633863,0.17857142857142858,0.0,1.76,0,0.4803053010897994,2,4
1174,1.2,8.8,1359,8,0,1,0,0,0.64,12.987880954042732,77.67356740934125,3.54,2.9,3.5,92.0,2.2,0.68,8,-0.16,60,1,904.12,0.51,1132.79,5,0,0,1.0,42,1,0,1,1,0,3,108,0.6859679839919961,63.49411181282486,1.2,0.2909090909090909,0.07407407407407407,4,7.026000000000001,6.349411181282486,0.09302325581395349,0.0,5.984000000000001,0,0.1353352832366127,1,3
1175,1.25,9.5,574,6,0,1,0,0,0.82,10.945676108751778,76.26180742135315,0.22,4.89,7.5,72.0,3.6,0.59,44,-0.14,42,0,1034.93,0.27,1165.72,9,0,0,1.0,3,0,1,1,1,1,4,274,0.7704287143571785,60.36651538757483,3.75,0.3644444444444444,0.021897810218978103,4,7.4030000000000005,6.036651538757483,1.0,0.0,5.6049999999999995,0,0.2465969639416065,7,1
1176,13.54,9.7,1611,12,1,1,1,1,0.41,13.148260636659652,80.26184640825602,1.76,0.41,8.8,82.0,5.5,0.73,21,-0.15,34,0,624.72,0.71,453.1,5,0,0,1.0,30,1,0,1,1,1,5,145,0.7161805902951476,71.63673995374576,40.62,0.028198074277854195,0.08275862068965517,6,3.9320000000000004,7.163673995374576,0.1935483870967742,0.41,7.0809999999999995,0,0.3219582715376759,2,0
1177,2.95,9.2,835,6,1,1,1,0,0.49,27.27640502259792,78.01113739177453,0.31,2.15,7.7,62.0,7.1,-0.11,30,0.0,29,0,519.79,0.54,977.22,1,0,0,0.7,10,0,0,0,0,0,3,174,0.6555417708854426,61.90338324037925,8.850000000000001,0.1240506329113924,0.034482758620689655,3,6.274,6.190338324037925,0.2727272727272727,0.0,-1.012,0,0.38034875658925854,0,1
1178,2.27,7.2,515,4,0,1,1,1,0.9,25.335264998892487,82.97781785566686,0.71,1.28,6.0,72.0,9.3,0.5,18,-0.07,66,0,1309.89,0.3,1339.75,5,0,0,1.0,9,1,1,1,0,1,2,206,0.7275257628814408,44.971968711467255,6.8100000000000005,0.27522935779816515,0.019417475728155338,5,6.178000000000001,4.497196871146725,0.5,0.9,3.6,0,0.11080315836233387,14,4
1179,5.46,9.7,1115,8,1,1,0,0,0.79,10.791408791508989,76.36117742883583,1.95,0.05,3.9,99.0,6.3,0.92,36,0.08,9,0,1329.51,0.31,403.33,9,0,0,1.0,3,0,1,1,0,1,2,150,0.8185557778889444,68.06980958653018,16.38,0.12229102167182664,0.05333333333333334,4,5.787,6.8069809586530186,1.0,0.0,8.924,0,0.7408182206817179,7,3
1180,1.01,8.4,1632,8,1,1,1,1,0.62,30.087637407138946,78.2974800934755,2.59,1.17,9.4,60.0,7.0,-0.07,40,0.01,55,0,635.95,0.33,481.07,7,0,0,1.2,22,1,1,1,1,0,2,322,0.6932816408204102,62.14466238095191,1.01,0.3084577114427861,0.024844720496894408,7,6.917999999999999,6.2144662380951905,0.30434782608695654,0.62,-0.5880000000000001,0,0.1598797460796939,12,1
1181,1.68,9.5,1035,4,1,1,1,0,0.7,32.28182222681012,77.14419139897758,0.08,2.46,4.9,80.0,3.8,-0.09,24,-0.19,33,0,972.14,0.66,1142.08,9,1,0,1.0,38,1,1,1,0,1,4,140,0.7685517758879439,65.95966301678456,5.04,0.2611940298507463,0.02857142857142857,6,6.988,6.595966301678456,0.15384615384615385,0.0,-0.855,0,0.33287108369807955,9,3
1182,0.94,8.6,213,4,0,1,0,0,0.94,28.75897207723632,77.10880735939081,1.51,0.48,4.6,50.0,7.2,0.66,20,0.19,64,0,827.79,0.58,670.62,10,0,0,0.9,11,1,1,1,1,0,3,322,0.6853106553276639,46.14739372918792,0.94,0.4845360824742268,0.012422360248447204,5,5.767,4.614739372918792,0.4166666666666667,0.0,5.676,0,0.1184418290138037,3,3
1183,4.67,7.2,671,8,1,1,1,0,0.78,24.485501997803187,73.73794471658161,1.67,3.41,8.7,47.0,4.9,0.18,23,-0.02,5,1,470.36,0.76,1351.13,10,0,1,0.9,6,1,1,1,1,1,3,282,0.6951335667833917,46.87386005176668,14.01,0.1375661375661376,0.028368794326241134,7,5.592,4.687386005176668,1.0,0.0,1.296,1,0.8464817248906141,13,1
1184,2.56,7.4,814,12,0,1,1,1,0.64,22.57360541770046,88.3918543442028,0.16,0.4,9.9,87.0,8.7,0.59,49,-0.21,69,1,1428.7,0.56,986.8,5,0,0,1.0,5,1,1,1,0,0,2,168,0.5894407203601801,49.60359203798239,2.56,0.1797752808988764,0.07142857142857142,5,7.436,4.960359203798239,0.8333333333333334,0.64,4.366,0,0.10025884372280375,8,1
1185,3.23,8.1,413,8,0,1,0,0,0.47,12.91864691599413,77.61165084524764,1.39,0.12,7.6,91.0,4.5,0.45,43,-0.2,42,0,311.74,0.35,831.52,3,1,0,0.8,30,1,1,0,1,0,1,290,0.542320660330165,48.80951438798504,6.46,0.11111111111111109,0.027586206896551724,4,7.191999999999998,4.880951438798504,0.12903225806451613,0.0,3.645,0,0.2465969639416065,1,4
1186,0.87,9.0,1136,4,0,1,0,0,0.58,13.046582366650956,77.53014723092431,2.5,0.26,7.4,80.0,5.2,0.98,28,0.18,15,0,525.09,0.87,671.43,2,0,0,0.7,14,0,1,0,0,0,3,124,0.7156568284142071,63.32533644375483,2.61,0.3101604278074866,0.03225806451612903,2,7.349,6.3325336443754825,0.13333333333333333,0.0,8.82,0,0.6065306597126334,1,1
1187,0.75,7.2,545,12,1,1,0,1,0.99,10.781081088810046,76.1778186378159,0.11,2.72,5.2,49.0,4.9,0.87,18,0.12,62,0,714.68,0.81,563.04,9,0,0,1.0,2,1,1,1,1,0,3,370,0.7365272636318159,45.37885662536332,1.5,0.5657142857142857,0.032432432432432434,6,6.284,4.537885662536332,2.0,0.99,6.264,0,0.12660710278908355,7,4
1188,2.01,8.2,1401,10,0,1,0,0,0.66,18.55369124991497,73.82426861047337,2.86,0.81,3.1,54.0,8.3,0.61,33,0.0,64,0,1327.75,0.32,1015.02,5,0,0,1.0,33,0,1,1,0,1,5,368,0.7201700850425212,59.414371554275185,4.02,0.21926910299003324,0.02717391304347826,3,5.021,5.9414371554275185,0.08823529411764706,0.0,5.002,0,0.1184418290138037,11,3
1189,4.01,7.3,1245,6,0,1,1,0,0.68,13.035912438064988,80.25620443091205,1.72,2.39,4.3,95.0,9.6,0.11,46,-0.12,4,0,1246.38,0.83,951.23,11,1,0,0.8,37,1,1,1,1,0,2,148,0.6855622811405703,52.032164005236005,8.02,0.13572854291417166,0.04054054054054054,6,5.875000000000001,5.2032164005236,0.15789473684210525,0.0,0.8029999999999999,1,0.8751733190429475,2,2
1190,2.23,9.1,586,8,1,1,0,0,0.7,26.88370842864285,75.69966084791523,3.58,1.14,7.1,57.0,3.9,0.11,18,-0.02,24,0,995.86,0.68,693.7,1,1,0,0.7,8,1,1,1,1,0,1,274,0.7116293146573286,58.01272586043568,6.6899999999999995,0.21671826625386995,0.029197080291970802,6,6.213000000000001,5.801272586043568,0.6666666666666666,0.0,1.001,0,0.44932896411722156,6,1
1191,0.1,7.8,1994,8,1,1,0,0,0.93,30.175011852151368,78.33059346760398,0.49,0.98,4.1,89.0,5.3,0.86,15,0.08,26,1,1134.03,0.43,1309.55,2,0,0,0.7,10,1,0,1,0,1,5,302,0.8754997498749375,59.26751476872692,0.2,0.8454545454545455,0.026490066225165563,4,7.381,5.926751476872692,0.36363636363636365,0.0,6.708,0,0.4203503845086819,12,3
1192,6.09,6.3,1242,10,1,1,1,0,0.76,24.53348962508161,73.68131548750206,3.58,2.47,9.2,57.0,7.4,0.5,15,0.23,41,0,709.09,0.47,1137.98,2,0,0,0.7,21,0,1,0,1,0,1,219,0.6472621310655329,44.889283476517484,6.09,0.1071932299012694,0.045662100456621,5,5.125,4.488928347651749,0.22727272727272727,0.0,3.15,0,0.25495539602650996,13,2
1193,0.2,6.6,772,8,0,1,0,0,0.82,13.001700552364587,80.3534265492357,0.2,0.83,4.3,96.0,9.1,0.75,44,0.03,54,0,1428.65,0.46,586.07,12,0,0,0.9,19,0,0,0,1,1,1,239,0.7032386193096548,43.891841720676986,0.6000000000000001,0.6833333333333333,0.03347280334728033,2,7.25,4.389184172067699,0.1,0.0,4.949999999999999,0,0.16529888822158653,2,4
1194,9.36,6.2,1930,8,0,1,1,1,0.63,18.434256980288843,73.78758202156845,1.03,2.43,6.7,95.0,5.4,0.34,28,-0.13,25,0,332.14,0.74,1337.7,4,0,0,0.9,35,1,1,1,1,0,1,193,0.701096548274137,46.90791835105679,18.72,0.060810810810810814,0.04145077720207254,6,5.239000000000001,4.69079183510568,0.16666666666666666,0.63,2.108,0,0.4345982085070782,11,0
1195,0.08,7.9,126,8,1,0,1,1,0.42,19.07692302201989,72.78908699138746,0.44,0.16,6.6,43.0,2.0,-0.08,26,-0.27,15,1,421.11,0.24,1131.09,6,0,0,1.1,18,1,1,1,1,0,4,321,0.5176063031515759,38.269077983022875,0.24,0.38888888888888884,0.024922118380062305,6,6.8420000000000005,3.8269077983022877,0.3157894736842105,0.42,-0.632,0,0.6065306597126334,10,4
1196,3.56,6.4,637,6,0,1,1,0,0.96,13.111042296456858,80.26716322087726,4.18,1.52,7.2,86.0,4.3,0.2,25,-0.19,89,0,1410.66,0.15,1286.82,8,0,0,1.2,7,1,1,1,1,1,3,103,0.7097318659329664,41.333365013406656,7.12,0.21052631578947364,0.05825242718446602,6,6.604,4.133336501340666,0.75,0.0,1.2800000000000002,0,0.05147460670170076,2,4
1197,0.26,6.4,758,8,1,1,1,0,0.97,22.53805872871418,88.30172586736514,2.44,1.82,5.3,50.0,6.0,-0.01,10,0.09,27,0,1434.06,0.5,449.84,3,0,0,0.8,13,1,0,1,1,1,3,386,0.6858379189594799,42.44481137533204,0.26,0.7698412698412698,0.02072538860103627,6,6.138000000000002,4.244481137533204,0.42857142857142855,0.0,-0.064,0,0.4065696597405991,8,4
1198,7.25,9.6,1511,8,0,1,0,1,0.97,24.623451948358618,73.79997985511558,0.05,3.44,9.1,53.0,4.8,0.74,18,-0.2,29,0,888.69,0.33,336.3,10,0,0,0.9,46,1,0,1,0,0,5,307,0.9271755877938969,70.28341014469899,21.75,0.11757575757575757,0.026058631921824105,3,5.250000000000001,7.028341014469899,0.06382978723404255,0.97,7.104,0,0.38034875658925854,13,1
1199,1.87,9.3,114,12,1,1,1,1,0.97,27.08890674371465,77.91016067969075,0.02,0.38,6.1,68.0,2.7,0.64,13,-0.01,76,1,991.75,0.55,842.21,10,0,1,0.9,12,1,1,1,1,1,1,273,0.7784057028514257,44.12786879377823,5.61,0.33797909407665505,0.04395604395604396,7,6.926999999999999,4.412786879377823,0.5384615384615384,0.97,5.952000000000001,0,0.07939393227707822,0,1
1200,0.44,7.7,504,6,0,1,0,1,0.89,30.158366928984574,78.25012393501181,0.69,1.39,7.9,75.0,1.3,-0.09,39,0.12,88,0,1383.05,0.88,792.97,6,0,0,1.1,40,1,1,1,1,0,1,91,0.7074252126063031,47.92909990542027,0.88,0.6180555555555556,0.06593406593406594,5,7.9990000000000006,4.792909990542027,0.12195121951219512,0.89,-0.693,0,0.05321934433892151,12,1
1201,1.25,9.7,1804,6,0,1,1,0,0.81,18.583713441947847,73.94204955426903,0.31,0.85,7.5,60.0,7.2,0.55,48,-0.12,44,0,1324.12,0.64,1256.78,4,0,0,0.9,24,0,0,1,1,1,3,184,0.8254902451225613,72.7336639464397,1.25,0.36000000000000004,0.03260869565217391,4,6.674,7.27336639464397,0.16,0.0,5.335,0,0.23069318225496285,11,1
1202,0.54,6.0,55,6,1,1,1,1,0.91,19.17309925427842,72.85458364134595,1.99,0.72,3.8,75.0,9.9,0.85,40,0.1,18,1,1334.34,0.87,489.36,8,1,0,1.2,18,1,0,1,1,1,1,200,0.6495027513756879,24.152110144410898,1.62,0.5909090909090909,0.03,6,6.159,2.41521101444109,0.3157894736842105,0.91,5.1,0,0.5488116360940265,10,4
1203,0.56,8.3,832,8,0,1,0,1,0.76,32.32690099618037,77.1073218561201,2.18,0.17,7.4,50.0,9.3,0.64,29,0.05,12,0,746.14,0.69,325.94,9,0,0,1.0,38,0,0,0,0,0,1,296,0.7062416208104052,55.8177792299848,1.12,0.48717948717948717,0.02702702702702703,1,6.164000000000001,5.58177792299848,0.02564102564102564,0.76,5.312,0,0.6703200460356393,9,3
1204,8.88,8.3,1364,8,0,1,1,0,0.48,15.270539432783789,74.08457898857235,5.69,0.22,6.9,41.0,7.1,0.41,19,-0.04,74,1,1296.66,0.16,882.17,9,0,0,1.0,12,1,1,1,1,1,1,207,0.6074682341170585,59.9169505732382,8.88,0.048582995951417,0.03864734299516908,6,3.167,5.99169505732382,0.46153846153846156,0.0,3.403,0,0.0848672789700174,4,0
1205,1.77,7.7,1249,2,1,1,0,0,0.63,18.500255076803118,73.85630207876689,6.07,2.72,9.3,74.0,8.6,0.17,49,0.24,22,0,383.17,0.81,495.32,12,1,0,0.9,3,1,1,1,1,1,2,251,0.6379624812406204,54.90792099328187,1.77,0.22743682310469315,0.00796812749003984,6,6.582,5.490792099328187,1.5,0.0,1.3090000000000002,0,0.4803053010897994,11,1
1206,4.66,7.5,991,6,0,1,1,0,0.98,15.348492969495652,74.06103033746867,2.15,2.08,9.2,71.0,3.3,0.86,32,0.12,13,0,884.36,0.26,354.46,6,0,0,1.1,25,1,1,1,0,0,2,380,0.7461495747873937,51.747923304636544,4.66,0.17314487632508832,0.015789473684210527,5,6.526999999999999,5.174792330463655,0.19230769230769232,0.0,6.45,0,0.6483443410015097,4,1
1207,3.06,7.7,969,4,0,1,0,0,0.61,24.512216554391,73.70581234102866,0.01,0.72,4.1,81.0,6.6,0.31,18,-0.08,73,0,584.89,0.79,324.43,2,0,0,0.7,35,1,1,0,1,0,2,264,0.6019484742371186,52.9551797505302,3.06,0.1502463054187192,0.015151515151515152,4,6.170999999999999,5.29551797505302,0.1111111111111111,0.0,2.387,0,0.08774386502429433,13,3
1208,3.38,7.6,1525,2,0,1,1,1,0.92,12.934402942048967,77.66186863915716,0.89,2.64,3.6,79.0,1.5,0.83,17,0.18,22,1,342.96,0.7,456.68,2,1,1,0.7,16,0,1,1,1,1,5,124,0.848576288144072,55.71107961001746,10.14,0.21004566210045664,0.016129032258064516,5,6.337,5.571107961001745,0.29411764705882354,0.92,6.308,0,0.4803053010897994,1,3
1209,0.42,8.8,1846,8,0,1,0,1,0.46,18.444108187395127,73.93122359403932,1.44,0.13,5.1,94.0,7.4,0.74,45,0.14,39,0,1040.65,0.77,713.44,10,0,0,0.9,49,0,0,1,1,1,1,201,0.7326923461730867,66.18759822575332,1.26,0.323943661971831,0.03980099502487562,3,7.33,6.618759822575332,0.06,0.46,6.5120000000000005,0,0.2725317930340126,11,3
1210,0.8,6.5,1955,4,0,1,1,1,0.6,32.23057728981457,77.09855214694214,1.38,1.47,9.9,68.0,9.7,0.78,35,0.18,63,1,391.42,0.3,1272.37,9,0,0,1.0,48,0,1,1,1,0,2,353,0.6605977988994498,49.26126952886595,0.8,0.3333333333333333,0.0113314447592068,5,7.172000000000001,4.926126952886595,0.10204081632653061,0.6,5.07,0,0.1224564282529819,9,2
1211,4.64,6.8,854,6,1,1,1,1,0.61,28.714500855977064,77.03468067161052,1.85,3.04,3.2,41.0,8.7,0.99,9,0.08,84,0,444.19,0.75,1136.63,5,1,0,1.0,45,0,1,1,1,0,2,130,0.6034427213606802,45.90748998876997,9.28,0.10815602836879433,0.046153846153846156,6,3.923,4.590748998876997,0.13043478260869565,0.61,6.732,0,0.06081006262521797,3,4
1212,10.6,6.7,458,4,1,1,1,0,0.43,10.792732093992552,76.22615802715336,6.47,2.74,7.7,78.0,5.8,0.7,23,-0.07,58,0,398.09,0.59,883.19,7,0,0,1.2,13,0,1,1,1,1,4,176,0.48882291145572787,41.06463640740566,21.2,0.03706896551724138,0.022727272727272728,6,3.9730000000000003,4.106463640740566,0.42857142857142855,0.0,4.6899999999999995,0,0.14466517663899506,7,0
1213,0.91,7.0,545,4,0,1,0,0,0.47,15.20462633738282,74.14297317017751,4.33,0.7,7.3,81.0,8.1,-0.16,12,-0.09,19,0,1470.06,0.17,773.38,6,0,0,1.1,24,0,1,1,1,0,5,364,0.482527263631816,44.118332830214335,0.91,0.24607329842931933,0.01098901098901099,4,6.8740000000000006,4.4118332830214335,0.16,0.0,-1.12,0,0.530819450562014,4,4
1214,0.95,8.0,520,8,0,1,1,1,0.52,10.894371166350105,76.2432989517585,0.23,2.05,7.5,71.0,9.5,0.05,17,0.09,31,0,347.09,0.81,801.38,9,0,0,1.0,12,0,1,1,1,0,2,155,0.5300260130065033,50.046000334026935,0.95,0.26666666666666666,0.05161290322580645,5,6.872000000000001,5.004600033402694,0.38461538461538464,0.52,0.4,0,0.3558189185373419,7,4
1215,1.92,6.4,1491,6,1,1,0,0,0.9,22.476601032885235,88.43270818268921,0.62,0.84,4.5,81.0,2.9,-0.16,45,-0.22,77,0,623.71,0.8,1273.11,5,0,0,1.0,2,0,0,0,1,0,2,270,0.7711745872936469,46.77038579688772,3.84,0.3082191780821918,0.022222222222222223,3,6.901999999999999,4.677038579688772,1.0,0.0,-1.024,0,0.07679108957896803,8,2
1216,12.38,9.3,1580,10,1,1,1,0,0.44,28.798780521785677,77.1458343736566,3.58,2.75,4.6,59.0,8.1,0.03,21,0.19,23,1,1082.4,0.56,1097.09,8,1,1,1.2,26,1,0,1,1,0,2,241,0.64307903951976,68.5020593860481,12.38,0.032884902840059786,0.04149377593360996,6,2.308,6.850205938604811,0.2222222222222222,0.0,0.279,0,0.46455902036091146,3,0
1217,0.94,7.1,1569,6,0,0,0,0,0.58,10.79482145134848,76.19119120462271,3.48,1.13,6.0,49.0,3.4,-0.13,36,-0.08,45,0,1288.06,0.46,489.21,4,0,0,0.9,46,1,1,1,1,0,4,147,0.6319784892446223,52.247699378230706,0.94,0.29896907216494845,0.04081632653061224,4,6.2,5.224769937823071,0.0851063829787234,0.0,-0.9229999999999999,0,0.22313016014842982,7,2
1218,1.57,6.6,549,4,1,1,0,0,0.41,17.417780018423258,78.51161150050241,0.64,2.17,3.7,80.0,8.9,0.4,9,0.08,17,0,1029.84,0.42,1333.71,7,0,0,1.2,10,1,0,1,0,0,4,340,0.5169274637318659,41.645460636295006,4.71,0.15953307392996105,0.011764705882352941,4,6.215000000000001,4.1645460636295,0.36363636363636365,0.0,2.64,0,0.5674136687970038,5,4
1219,6.66,8.6,1517,6,1,1,1,0,0.82,17.371950345248,78.40930252506939,2.62,0.12,3.5,55.0,1.9,-0.17,13,-0.0,47,1,1471.8,0.58,1150.21,9,0,1,1.0,19,1,0,1,1,0,5,200,0.8377758879439721,62.99628103841794,19.98,0.10704960835509138,0.03,6,4.4,6.299628103841794,0.3,0.0,-1.462,0,0.20873982339007963,5,3
1220,0.01,6.1,25,8,0,1,0,0,0.77,18.987934772067423,72.8287071339273,2.23,1.34,3.6,67.0,2.6,0.37,47,0.01,13,0,705.25,0.77,337.57,2,0,0,0.7,22,1,0,0,1,1,1,232,0.5235012506253127,19.87438888193104,0.01,0.7623762376237624,0.034482758620689655,3,6.744,1.987438888193104,0.13043478260869565,0.0,2.2569999999999997,0,0.6483443410015097,10,4
1221,0.12,8.4,1604,6,0,1,1,0,0.79,30.08133672132689,78.20317412670684,1.28,1.2,7.0,69.0,7.5,0.88,38,0.14,53,0,866.41,0.55,852.48,9,0,0,1.0,24,0,1,1,1,0,1,269,0.7584802401200601,61.99938389873858,0.12,0.7053571428571428,0.022304832713754646,5,7.056,6.199938389873858,0.2,0.0,7.392,0,0.17090171280152483,12,1
1222,2.78,8.7,252,10,0,1,0,1,0.62,12.97495212685936,77.52921238984014,0.45,1.41,5.8,69.0,2.6,0.7,49,0.08,20,1,1285.56,0.2,1018.06,12,0,0,0.9,26,0,0,1,1,0,5,281,0.6342126063031515,48.14048855192942,8.34,0.16402116402116404,0.03558718861209965,3,6.591,4.814048855192942,0.1111111111111111,0.62,6.089999999999999,0,0.513417119032592,1,4
1223,7.14,6.8,1983,8,1,1,0,1,0.52,24.656336641618573,73.73577910495538,4.39,1.78,5.1,76.0,2.4,0.93,5,-0.15,4,1,1118.04,0.34,367.09,8,1,0,1.2,5,1,0,1,1,1,1,158,0.6403991995998,51.63151795734476,7.14,0.06388206388206388,0.05063291139240506,5,4.978999999999999,5.163151795734477,0.8333333333333334,0.52,6.324,1,0.8751733190429475,13,2
1224,0.82,6.2,1240,6,1,1,1,1,0.83,18.56686981392958,73.86942098451084,2.27,3.75,5.2,42.0,6.0,0.07,44,-0.26,30,0,556.88,0.63,688.37,10,1,0,0.9,16,0,1,1,1,0,3,247,0.7420620310155077,44.16677126826857,2.46,0.4560439560439561,0.024291497975708502,6,5.727,4.4166771268268565,0.35294117647058826,0.83,0.43400000000000005,0,0.36787944117144233,11,2
1225,1.9,7.4,921,8,1,1,0,0,0.89,26.82826049495068,75.72250563055755,0.37,2.31,4.5,99.0,8.5,0.44,19,0.2,66,1,898.4,0.62,1013.13,1,0,0,0.7,37,1,1,1,0,0,1,366,0.7701460730365183,50.5164346543188,5.699999999999999,0.30689655172413793,0.02185792349726776,5,6.913000000000001,5.05164346543188,0.13157894736842105,0.0,3.2560000000000002,0,0.11080315836233387,6,3
1226,1.8,6.4,1304,10,0,1,0,1,0.48,22.514432536686453,88.4619345610837,2.44,0.37,5.9,83.0,3.4,0.18,36,0.23,86,0,1471.15,0.52,1197.7,10,0,0,0.9,34,1,0,1,1,1,4,196,0.5844652326163081,45.913333246443486,3.6,0.17142857142857143,0.05102040816326531,4,7.045999999999999,4.591333324644348,0.11428571428571428,0.48,1.152,0,0.056888238346101516,8,2
1227,1.92,6.4,770,6,1,1,1,1,0.69,15.26167753684299,74.10836734647366,2.71,2.62,4.4,66.0,8.6,0.39,38,-0.2,58,0,1335.63,0.29,1374.85,7,0,0,1.2,38,1,1,0,1,0,4,288,0.6450385192596297,42.54520559080531,5.76,0.2363013698630137,0.020833333333333332,6,5.653,4.254520559080531,0.15384615384615385,0.69,2.4960000000000004,0,0.14466517663899506,4,4
